web_url,snippet,lead_paragraph,abstract,print_page,blog,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,subsection_name,byline,type_of_material,_id,word_count
http://thecaucus.blogs.nytimes.com/2012/01/01/bachmann-makes-final-pitch-to-iowa-faithful/,Representative Michele Bachmann took the pulpit at the Jubilee Family Church Sunday and preached a message of redemption and winning.,"OSKALOOSA, Iowa - Representative Michele Bachmann took the pulpit at the Jubilee Family Church here during the morning worship service on Sunday and preached from Scripture, weaving her personal story with biblical parables about redemption -- a message that seemed tailored to reassure undecided voters about the viability of her embattled campaign.",Representative Michele Bachmann took the pulpit at the Jubilee Family Church Sunday and preached a message of redemption and winning.,,[],The New York Times,[],Bachmann Makes Final Pitch to Iowa Faithful,"[{""rank""=>""4"", ""name""=>""glocations"", ""value""=>""Iowa""}, {""rank""=>""3"", ""name""=>""subject"", ""value""=>""Presidential Election of 2012""}, {""rank""=>""2"", ""name""=>""persons"", ""value""=>""Bachmann, Michele M""}, {""rank""=>""1"", ""name""=>""type_of_material"", ""value""=>""News""}]",2012-01-01T14:35:39Z,blogpost,,U.S.,,"{""person""=>[{""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Susan"", ""rank""=>1, ""lastname""=>""SAULNY""}], ""original""=>""By SUSAN SAULNY""}",Blog,4fd3a23a8eb7c8105d8e9e89,491
http://krugman.blogs.nytimes.com/2012/01/01/sad-things-wonkish-and-trivial/,By your enemies shall they know ye.,I see that some people out there don't like me. A couple of odds and ends:,By your enemies shall they know ye.,,[],The New York Times,[],Sad Things (Wonkish and Trivial),"[{""rank""=>""1"", ""name""=>""type_of_material"", ""value""=>""News""}]",2012-01-01T14:30:32Z,blogpost,,Opinion,,"{""person""=>[{""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Paul"", ""rank""=>1, ""lastname""=>""KRUGMAN""}], ""original""=>""By PAUL KRUGMAN""}",Blog,4fd3a32e8eb7c8105d8ec0cf,206
http://dotearth.blogs.nytimes.com/2012/01/01/falling-forward-without-falling-down/,An adaptive trait in a complicated century: the ability to fall forward without falling down.,"Here's a Twittter post for a new year in a century in which the things we don't know are easily as important as those we do. In such an environment, what qualities can help individuals and communities avoid big missteps? I'd start with literacy, connectedness, empathy, engagement, enterprise and anthropophilia.",An adaptive trait in a complicated century: the ability to fall forward without falling down.,,[],The New York Times,[],Falling Forward (Without Falling Down),"[{""rank""=>""4"", ""name""=>""subject"", ""value""=>""Philosophy""}, {""rank""=>""3"", ""name""=>""subject"", ""value""=>""Disasters and Emergencies""}, {""rank""=>""2"", ""name""=>""persons"", ""value""=>""Revkin, Andy""}, {""rank""=>""5"", ""name""=>""subject"", ""value""=>""Science and Technology""}, {""rank""=>""1"", ""name""=>""type_of_material"", ""value""=>""News""}, {""rank""=>""6"", ""name""=>""organizations"", ""value""=>""Twitter""}]",2012-01-01T14:17:56Z,blogpost,,Opinion,,"{""person""=>[{""firstname""=>""Andrew"", ""middlename""=>""C."", ""lastname""=>""REVKIN"", ""rank""=>1, ""role""=>""reported"", ""organization""=>""""}], ""original""=>""By ANDREW C. REVKIN""}",Blog,4fd3a2eb8eb7c8105d8eb8d3,110
http://bits.blogs.nytimes.com/2012/01/01/the-year-of-the-multitaskers-revenge/,"Technology's continuing onslaught, and employees' responses to it, will be central issues for the American workplace of 2012.","Technology's continuing onslaught, and employees' responses to it, will be central issues for the American workplace of 2012. Read the whole article.","Technology's continuing onslaught, and employees' responses to it, will be central issues for the American workplace of 2012.",,[],The New York Times,[],The Year of Multitaskers' Revenge,"[{""rank""=>""1"", ""name""=>""type_of_material"", ""value""=>""News""}]",2012-01-01T14:08:45Z,blogpost,,Technology,,"{""organization""=>""THE NEW YORK TIMES"", ""original""=>""By THE NEW YORK TIMES"", ""person""=>[]}",Blog,4fd3a3058eb7c8105d8ebb4f,22
http://bits.blogs.nytimes.com/2012/01/01/novelties-defining-words-without-the-arbiters/,"Wordnik, the online dictionary, brings some of the Web's vox populi to the definition of words. It shows ""what's out there right now,"" one of its founders says. Read the whole article.","Wordnik, the online dictionary, brings some of the Web's vox populi to the definition of words. It shows ""what's out there right now,"" one of its founders says. Read the whole article.","Wordnik, the online dictionary, brings some of the Web's vox populi to the definition of words. It shows ""what's out there right now,"" one of its founders says. Read the whole article.",,[],The New York Times,[],"Novelties: Defining Words, Without the Arbiters","[{""rank""=>""1"", ""name""=>""type_of_material"", ""value""=>""News""}]",2012-01-01T14:03:37Z,blogpost,,Technology,,"{""organization""=>""THE NEW YORK TIMES"", ""original""=>""By THE NEW YORK TIMES"", ""person""=>[]}",Blog,4fd3a31f8eb7c8105d8ebea3,32
http://artsbeat.blogs.nytimes.com/2012/01/01/new-years-rockin-eve-draws-strong-ratings/,"ABC had its best end-of-the-year prime-time numbers since 2000 with coverage of the ball dropping in Times Square, according to preliminary results.","ABC extended ""Dick Clark's New Year's Rockin' Eve"" on Saturday night, and it appeared to pay off, giving the network its best end-of-the-year prime-time ratings since 2000. The two new hours of New Year's Eve merriment, from 8 to 10 p.m., drew about 8.3 million viewers, an unusually high number for a Saturday night. Repeats on the other networks drew between 1.5 million and 3 million viewers.","ABC had its best end-of-the-year prime-time numbers since 2000 with coverage of the ball dropping in Times Square, according to preliminary results.",,[],The New York Times,[],New Year's Rockin' Eve' Draws Strong Ratings,"[{""rank""=>""4"", ""name""=>""subject"", ""value""=>""New Year""}, {""rank""=>""3"", ""name""=>""persons"", ""value""=>""Seacrest, Ryan""}, {""rank""=>""2"", ""name""=>""persons"", ""value""=>""Clark, Dick""}, {""rank""=>""5"", ""name""=>""subject"", ""value""=>""Television""}, {""rank""=>""1"", ""name""=>""type_of_material"", ""value""=>""News""}, {""rank""=>""6"", ""name""=>""organizations"", ""value""=>""ABC Inc""}]",2012-01-01T13:48:02Z,blogpost,,Arts,,"{""person""=>[{""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Brian"", ""rank""=>1, ""lastname""=>""STELTER""}], ""original""=>""By BRIAN STELTER""}",Blog,4fd3a23b8eb7c8105d8e9faa,215
http://bits.blogs.nytimes.com/2012/01/01/resolved-in-2012-to-enjoy-the-view-without-help-from-an-iphone/,"Last week, I climbed a rocky hill south of San Francisco at sunset and spent 10 minutes trying to compose the perfect shot on my iPhone. I was watching a magnificent sunset through a tiny four-inch screen. In the new year, I resolve to take a break...","Last week, I drove to Pacifica, a beach community just south of San Francisco, where I climbed a large rocky hill as the sun descended on the horizon. It painted a typically astounding California sunset across the Pacific Ocean. What did I do next?","Last week, I climbed a rocky hill south of San Francisco at sunset and spent 10 minutes trying to compose the perfect shot on my iPhone. I was watching a magnificent sunset through a tiny four-inch screen. In the new year, I resolve to take a break from technology and let my brain do a little wandering on its own.",,[],The New York Times,[],Disruptions: Resolved in 2012: To Enjoy the View Without Help From an iPhone,"[{""rank""=>""11"", ""name""=>""glocations"", ""value""=>""California""}, {""rank""=>""4"", ""name""=>""subject"", ""value""=>""Computers and the Internet""}, {""rank""=>""10"", ""name""=>""organizations"", ""value""=>""Twitter""}, {""rank""=>""3"", ""name""=>""subject"", ""value""=>""Brain""}, {""rank""=>""2"", ""name""=>""persons"", ""value""=>""Lehrer, Jonah""}, {""rank""=>""5"", ""name""=>""subject"", ""value""=>""Creativity""}, {""rank""=>""1"", ""name""=>""type_of_material"", ""value""=>""News""}, {""rank""=>""6"", ""name""=>""subject"", ""value""=>""iPhone""}, {""rank""=>""7"", ""name""=>""subject"", ""value""=>""New Year""}, {""rank""=>""13"", ""name""=>""glocations"", ""value""=>""San Francisco (Calif)""}, {""rank""=>""8"", ""name""=>""organizations"", ""value""=>""Facebook Inc""}, {""rank""=>""9"", ""name""=>""organizations"", ""value""=>""Instagram""}, {""rank""=>""12"", ""name""=>""glocations"", ""value""=>""Pacific Ocean""}]",2012-01-01T13:42:23Z,blogpost,,Technology,,"{""person""=>[{""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Nick"", ""rank""=>1, ""lastname""=>""BILTON""}], ""original""=>""By NICK BILTON""}",Blog,4fd3a2608eb7c8105d8ea385,647
http://straightsets.blogs.nytimes.com/2012/01/01/after-victory-at-hopman-new-confidence-for-li-na/,"The Chinese star had a disappointing second half in 2011, but her game seems renewed.","PERTH -- As Li Na would tell it, making history can be pretty exhausting.","The Chinese star had a disappointing second half in 2011, but her game seems renewed.",,[],The New York Times,[],"After Victory at Hopman, New Confidence for Li Na","[{""rank""=>""11"", ""name""=>""organizations"", ""value""=>""Hyundai Motor Co""}, {""rank""=>""4"", ""name""=>""persons"", ""value""=>""Li Na""}, {""rank""=>""10"", ""name""=>""subject"", ""value""=>""United States Open (Tennis)""}, {""rank""=>""3"", ""name""=>""persons"", ""value""=>""Gasquet, Richard""}, {""rank""=>""2"", ""name""=>""persons"", ""value""=>""Bartoli, Marion""}, {""rank""=>""5"", ""name""=>""persons"", ""value""=>""Stosur, Samantha""}, {""rank""=>""1"", ""name""=>""type_of_material"", ""value""=>""News""}, {""rank""=>""6"", ""name""=>""subject"", ""value""=>""Australian Open (Tennis)""}, {""rank""=>""7"", ""name""=>""subject"", ""value""=>""French Open (Tennis)""}, {""rank""=>""8"", ""name""=>""subject"", ""value""=>""Hompan Cup (Tennis)""}, {""rank""=>""9"", ""name""=>""subject"", ""value""=>""Tennis""}, {""rank""=>""12"", ""name""=>""glocations"", ""value""=>""Perth (Australia)""}]",2012-01-01T12:56:10Z,blogpost,,Sports,,"{""person""=>[{""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Ben"", ""rank""=>1, ""lastname""=>""ROTHENBERG""}], ""original""=>""By BEN ROTHENBERG""}",Blog,4fd3a2b08eb7c8105d8eaddb,397
http://fivethirtyeight.blogs.nytimes.com/2012/01/01/in-iowa-rick-perry-is-stuck-in-the-second-tier/,Perhaps no candidate has more on the line on Tuesday than Gov. Rick Perry of Texas.,"Every candidate has a lot on the line in the Iowa caucus on Tuesday, but perhaps none more than Gov. Rick Perry of Texas.",Perhaps no candidate has more on the line on Tuesday than Gov. Rick Perry of Texas.,,[],The New York Times,[],"In Iowa, Rick Perry Is Stuck in the Second Tier","[{""rank""=>""4"", ""name""=>""organizations"", ""value""=>""Des Moines Register""}, {""rank""=>""3"", ""name""=>""subject"", ""value""=>""Presidential Election of 2012""}, {""rank""=>""2"", ""name""=>""persons"", ""value""=>""Perry, Rick""}, {""rank""=>""5"", ""name""=>""glocations"", ""value""=>""Iowa""}, {""rank""=>""1"", ""name""=>""type_of_material"", ""value""=>""News""}]",2012-01-01T12:03:15Z,blogpost,,U.S.,,"{""person""=>[{""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Nate"", ""rank""=>1, ""lastname""=>""SILVER""}], ""original""=>""By NATE SILVER""}",Blog,4fd3a2b18eb7c8105d8eaf9b,960
http://slapshot.blogs.nytimes.com/2012/01/01/q-and-a-with-ed-snider/,"A conversation with Ed Snider, who co-founded the Philadelphia Flyers in 1967 and has owned or run the team ever since.","Ed Snider co-founded the Philadelphia Flyers in 1967 and has owned or run the team ever since. Today, as chairman of Comcast Spectacor, the company that owns the Philadelphia Flyers, he is perhaps the most powerful man in the game, as outlined in this Dec. 31 New York Times article.","A conversation with Ed Snider, who co-founded the Philadelphia Flyers in 1967 and has owned or run the team ever since.",,[],The New York Times,[],Q. and A. With Ed Snider: Philadelphia Hockey's Heart and Soul,"[{""rank""=>""4"", ""name""=>""organizations"", ""value""=>""National Hockey League""}, {""rank""=>""3"", ""name""=>""persons"", ""value""=>""Snider, Ed""}, {""rank""=>""2"", ""name""=>""persons"", ""value""=>""Clarke, Bobby""}, {""rank""=>""5"", ""name""=>""organizations"", ""value""=>""Philadelphia Flyers""}, {""rank""=>""1"", ""name""=>""type_of_material"", ""value""=>""News""}, {""rank""=>""6"", ""name""=>""organizations"", ""value""=>""Spectrum""}, {""rank""=>""7"", ""name""=>""glocations"", ""value""=>""Philadelphia (Pa)""}]",2012-01-01T11:36:57Z,blogpost,,Sports,,"{""person""=>[{""firstname""=>""Jeff"", ""middlename""=>""Z."", ""lastname""=>""KLEIN"", ""rank""=>1, ""role""=>""reported"", ""organization""=>""""}], ""original""=>""By JEFF Z. KLEIN""}",Blog,4fd3a2358eb7c8105d8e9d86,2524
http://green.blogs.nytimes.com/2012/01/01/a-boom-year-for-illicit-elephant-ivory/,"Once hundreds of small ivory seizures are accounted for, 2011 could prove to be the worst year for ivory trafficking since officials began keeping global data 23 years ago, a monitoring group says.","If you think you had a bad year, spare a thought for Africa's elephants. They are being killed in ever greater numbers for their ivory, which is smuggled these days mostly to Asia. Rising wealth has led to a boom in demand there in recent years.","Once hundreds of small ivory seizures are accounted for, 2011 could prove to be the worst year for ivory trafficking since officials began keeping global data 23 years ago, a monitoring group says.",,[],The New York Times,[],Boom Year for Illicit Elephant Ivory,"[{""rank""=>""4"", ""name""=>""subject"", ""value""=>""Smuggling""}, {""rank""=>""3"", ""name""=>""subject"", ""value""=>""Ivory""}, {""rank""=>""2"", ""name""=>""subject"", ""value""=>""Elephants""}, {""rank""=>""5"", ""name""=>""glocations"", ""value""=>""Africa""}, {""rank""=>""1"", ""name""=>""type_of_material"", ""value""=>""News""}, {""rank""=>""6"", ""name""=>""glocations"", ""value""=>""China""}, {""rank""=>""7"", ""name""=>""glocations"", ""value""=>""Far East, South and Southeast Asia and Pacific Areas""}, {""rank""=>""8"", ""name""=>""glocations"", ""value""=>""Kenya""}, {""rank""=>""9"", ""name""=>""glocations"", ""value""=>""Thailand""}]",2012-01-01T10:01:36Z,blogpost,,Science,,"{""person""=>[{""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Bettina"", ""rank""=>1, ""lastname""=>""WASSENER""}], ""original""=>""By BETTINA WASSENER""}",Blog,4fd3a2e28eb7c8105d8eb5ec,254
http://intransit.blogs.nytimes.com/2012/01/01/new-years-resolutions-from-the-travel-industry/,"Now that the gluttony of the holiday season is over, we can all be on our best behavior. That includes travel companies, several of which are turning over a new leaf for the New Year.","Now that the gluttony of the holiday season is over, we can all be on our best behavior. That includes travel companies, several of which are turning over a new leaf for the New Year. Among their resolutions for the coming year:","Now that the gluttony of the holiday season is over, we can all be on our best behavior. That includes travel companies, several of which are turning over a new leaf for the New Year.",,[],The New York Times,[],New Year's Resolutions From the Travel Industry,"[{""rank""=>""4"", ""name""=>""subject"", ""value""=>""Recycling of Waste Materials""}, {""rank""=>""3"", ""name""=>""subject"", ""value""=>""New Year""}, {""rank""=>""2"", ""name""=>""subject"", ""value""=>""Hotels and Motels""}, {""rank""=>""5"", ""name""=>""subject"", ""value""=>""Travel and Vacations""}, {""rank""=>""1"", ""name""=>""type_of_material"", ""value""=>""News""}, {""rank""=>""6"", ""name""=>""organizations"", ""value""=>""Colonial Williamsburg""}, {""rank""=>""7"", ""name""=>""glocations"", ""value""=>""Chesapeake Bay""}, {""rank""=>""8"", ""name""=>""glocations"", ""value""=>""Sedona (Ariz)""}, {""rank""=>""9"", ""name""=>""glocations"", ""value""=>""St Maarten (Caribbean)""}]",2012-01-01T10:00:43Z,blogpost,,Travel,,"{""person""=>[{""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Elaine"", ""rank""=>1, ""lastname""=>""GLUSAC""}], ""original""=>""By ELAINE GLUSAC""}",Blog,4fd3a2eb8eb7c8105d8eb945,280
http://fifthdown.blogs.nytimes.com/2012/01/01/coughlin-a-keeper-win-or-lose/,"If the Giants lose against Dallas, the story will change very quickly: Many fans will want to show Tom Coughlin the door.",Giants Coach Tom Coughlin is poised for a triumphant night.,"If the Giants lose against Dallas, the story will change very quickly: Many fans will want to show Tom Coughlin the door.",,[],The New York Times,[],"Coughlin a Keeper, Win or Lose?","[{""rank""=>""4"", ""name""=>""organizations"", ""value""=>""New York Giants""}, {""rank""=>""3"", ""name""=>""subject"", ""value""=>""Football""}, {""rank""=>""2"", ""name""=>""persons"", ""value""=>""Coughlin, Tom""}, {""rank""=>""1"", ""name""=>""type_of_material"", ""value""=>""News""}]",2012-01-01T09:00:05Z,blogpost,,Sports,,"{""person""=>[{""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Toni"", ""rank""=>1, ""lastname""=>""MONKOVIC""}], ""original""=>""By TONI MONKOVIC""}",Blog,4fd3a30c8eb7c8105d8ebcdb,236
